Record Length,2500,Points,221.20000422E-3,-2.3999999,,Record Length,2500,Points,221.20000422E-3,-176.00001395E-3,
Sample Interval,39.99999899E-6,s,221.23999894E-3,-2.4199998,,Sample Interval,39.99999899E-6,s,221.23999894E-3,-200.00000298E-3,
Trigger Point,-5.53000051E3,Samples,221.28000855E-3,-2.4199998,,Trigger Point,-5.53000051E3,Samples,221.28000855E-3,-200.00000298E-3,
,,,221.32000327E-3,-2.3999999,,,,,221.32000327E-3,-232.00000823E-3,
,,,221.35999799E-3,-2.3999999,,,,,221.35999799E-3,-200.00000298E-3,
,,,221.40000761E-3,-2.4199998,,,,,221.40000761E-3,-232.00000823E-3,
Source,CH1,,221.44000232E-3,-2.4199998,,Source,CH2,,221.44000232E-3,-240.00000954E-3,
Vertical Units,Volts,,221.47999704E-3,-2.3999999,,Vertical Units,Volts,,221.47999704E-3,-248.00001085E-3,
Vertical Scale,499.999988824E-3,,221.52000666E-3,-2.4199998,,Vertical Scale,200.00000950E-3,,221.52000666E-3,-248.00001085E-3,
Vertical Offset,0,,221.56000137E-3,-2.4199998,,Vertical Offset,0,,221.56000137E-3,-263.99999857E-3,
Horizontal Units,s,,221.60001099E-3,-2.4199998,,Horizontal Units,s,,221.60001099E-3,-263.99999857E-3,
Horizontal Scale,9.999999747E-3,,221.64000571E-3,-2.4199998,,Horizontal Scale,9.999999747E-3,,221.64000571E-3,-272.00001478E-3,
Pt Fmt,Y,,221.68000042E-3,-2.4199998,,Pt Fmt,Y,,221.68000042E-3,-272.00001478E-3,
Yzero,2.0000000,,221.72001004E-3,-2.3999999,,Yzero,-640.000000000E-3,,221.72001004E-3,-280.00000119E-3,
Probe Atten,1.000000,,221.76000476E-3,-2.3999999,,Probe Atten,1.000000,,221.76000476E-3,-312.00000644E-3,
,,,221.79999948E-3,-2.3999999,,,,,221.79999948E-3,-312.00000644E-3,
Note,TDS 1002C-EDU - 15:12:54   11/03/2019,,221.84000909E-3,-2.4199998,,Note,TDS 1002C-EDU - 15:12:54   11/03/2019,,221.84000909E-3,-360.00001431E-3,
,,,221.88000381E-3,-2.4199998,,,,,221.88000381E-3,-360.00001431E-3,
,,,221.91999853E-3,-2.4199998,,,,,221.91999853E-3,-344.00001168E-3,
,,,221.96000814E-3,-2.4199998,,,,,221.96000814E-3,-368.00003052E-3,
,,,222.00000286E-3,-2.4199998,,,,,222.00000286E-3,-360.00001431E-3,
,,,222.03999758E-3,-2.4199998,,,,,222.03999758E-3,-368.00003052E-3,
,,,222.08000720E-3,-2.3999999,,,,,222.08000720E-3,-384.00000334E-3,
,,,222.12000191E-3,-2.4199998,,,,,222.12000191E-3,-400.00000596E-3,
,,,222.16001153E-3,-2.4199998,,,,,222.16001153E-3,-416.000008583E-3,
,,,222.20000625E-3,-2.4199998,,,,,222.20000625E-3,-416.000008583E-3,
,,,222.24000096E-3,-2.4199998,,,,,222.24000096E-3,-416.000008583E-3,
,,,222.28001058E-3,-2.4199998,,,,,222.28001058E-3,-408.000022173E-3,
,,,222.32000530E-3,-2.4199998,,,,,222.32000530E-3,-408.000022173E-3,
,,,222.36000001E-3,-2.3999999,,,,,222.36000001E-3,-424.000024796E-3,
,,,222.40000963E-3,-2.3999999,,,,,222.40000963E-3,-432.000011206E-3,
,,,222.44000435E-3,-2.3999999,,,,,222.44000435E-3,-440.000027418E-3,
,,,222.47999907E-3,-2.3999999,,,,,222.47999907E-3,-448.000013828E-3,
,,,222.52000868E-3,-2.3999999,,,,,222.52000868E-3,-456.000030041E-3,
,,,222.56000340E-3,-2.3999999,,,,,222.56000340E-3,-456.000030041E-3,
,,,222.59999812E-3,-2.3999999,,,,,222.59999812E-3,-456.000030041E-3,
,,,222.64000773E-3,-2.3999999,,,,,222.64000773E-3,-456.000030041E-3,
,,,222.68000245E-3,-2.3999999,,,,,222.68000245E-3,-488.000035286E-3,
,,,222.71999717E-3,-2.3999999,,,,,222.71999717E-3,-527.999997139E-3,
,,,222.76000679E-3,-2.3799999,,,,,222.76000679E-3,-520.000040531E-3,
,,,222.80000150E-3,-2.3999999,,,,,222.80000150E-3,-527.999997139E-3,
,,,222.84001112E-3,-2.3999999,,,,,222.84001112E-3,-520.000040531E-3,
,,,222.88000584E-3,-2.3999999,,,,,222.88000584E-3,-520.000040531E-3,
,,,222.92000055E-3,-2.4199998,,,,,222.92000055E-3,-527.999997139E-3,
,,,222.96001017E-3,-2.3999999,,,,,222.96001017E-3,-527.999997139E-3,
,,,223.00000489E-3,-2.3999999,,,,,223.00000489E-3,-527.999997139E-3,
,,,223.03999960E-3,-2.3999999,,,,,223.03999960E-3,-536.000013351E-3,
,,,223.08000922E-3,-2.3999999,,,,,223.08000922E-3,-536.000013351E-3,
,,,223.12000394E-3,-2.3999999,,,,,223.12000394E-3,-536.000013351E-3,
,,,223.15999866E-3,-2.3999999,,,,,223.15999866E-3,-527.999997139E-3,
,,,223.20000827E-3,-2.4199998,,,,,223.20000827E-3,-536.000013351E-3,
,,,223.24000299E-3,-2.3999999,,,,,223.24000299E-3,-536.000013351E-3,
,,,223.27999771E-3,-2.3999999,,,,,223.27999771E-3,-536.000013351E-3,
,,,223.32000732E-3,-2.3999999,,,,,223.32000732E-3,-536.000013351E-3,
,,,223.36000204E-3,-2.4199998,,,,,223.36000204E-3,-536.000013351E-3,
,,,223.39999676E-3,-2.4199998,,,,,223.39999676E-3,-536.000013351E-3,
,,,223.44000638E-3,-2.3999999,,,,,223.44000638E-3,-520.000040531E-3,
,,,223.48000109E-3,-2.3999999,,,,,223.48000109E-3,-520.000040531E-3,
,,,223.52001071E-3,-2.3999999,,,,,223.52001071E-3,-512.000024319E-3,
