Record Length,2500,Points,103.6000028E-3,-296.00000381E-3,,Record Length,2500,Points,103.6000028E-3,-16.0000008E-3,
Sample Interval,39.99999899E-6,s,103.6400050E-3,-296.00000381E-3,,Sample Interval,39.99999899E-6,s,103.6400050E-3,-16.0000008E-3,
Trigger Point,-2.5900003E3,Samples,103.6799997E-3,-296.00000381E-3,,Trigger Point,-2.5900003E3,Samples,103.6799997E-3,-16.0000008E-3,
,,,103.7200019E-3,-296.00000381E-3,,,,,103.7200019E-3,-16.0000008E-3,
,,,103.7600040E-3,-296.00000381E-3,,,,,103.7600040E-3,-16.0000008E-3,
,,,103.8000062E-3,-296.00000381E-3,,,,,103.8000062E-3,-16.0000008E-3,
Source,CH1,,103.8400009E-3,-296.00000381E-3,,Source,CH2,,103.8400009E-3,-16.0000008E-3,
Vertical Units,Volts,,103.8800031E-3,-296.00000381E-3,,Vertical Units,Volts,,103.8800031E-3,-16.0000008E-3,
Vertical Scale,200.00000950E-3,,103.9200053E-3,-296.00000381E-3,,Vertical Scale,200.00000950E-3,,103.9200053E-3,-16.0000008E-3,
Vertical Offset,0,,103.9600000E-3,-296.00000381E-3,,Vertical Offset,0,,103.9600000E-3,-16.0000008E-3,
Horizontal Units,s,,104.0000021E-3,-296.00000381E-3,,Horizontal Units,s,,104.0000021E-3,-16.0000008E-3,
Horizontal Scale,9.999999747E-3,,104.0400043E-3,-296.00000381E-3,,Horizontal Scale,9.999999747E-3,,104.0400043E-3,-16.0000008E-3,
Pt Fmt,Y,,104.0800065E-3,-296.00000381E-3,,Pt Fmt,Y,,104.0800065E-3,-16.0000008E-3,
Yzero,-720.000000000E-3,,104.1200012E-3,-296.00000381E-3,,Yzero,2.0800000,,104.1200012E-3,-16.0000008E-3,
Probe Atten,1.000000,,104.1600034E-3,-296.00000381E-3,,Probe Atten,1.000000,,104.1600034E-3,-16.0000008E-3,
,,,104.2000055E-3,-296.00000381E-3,,,,,104.2000055E-3,-16.0000008E-3,
Note,TDS 1002C-EDU - 13:21:37   21/03/2019,,104.2400002E-3,-296.00000381E-3,,Note,TDS 1002C-EDU - 13:21:37   21/03/2019,,104.2400002E-3,-16.0000008E-3,
,,,104.2800024E-3,-296.00000381E-3,,,,,104.2800024E-3,-16.0000008E-3,
,,,104.3200046E-3,-296.00000381E-3,,,,,104.3200046E-3,-16.0000008E-3,
,,,104.3599993E-3,-296.00000381E-3,,,,,104.3599993E-3,-16.0000008E-3,
,,,104.4000015E-3,-296.00000381E-3,,,,,104.4000015E-3,-16.0000008E-3,
,,,104.4400036E-3,-296.00000381E-3,,,,,104.4400036E-3,-16.0000008E-3,
,,,104.4800058E-3,-296.00000381E-3,,,,,104.4800058E-3,-16.0000008E-3,
,,,104.5200005E-3,-296.00000381E-3,,,,,104.5200005E-3,-16.0000008E-3,
,,,104.5600027E-3,-296.00000381E-3,,,,,104.5600027E-3,-16.0000008E-3,
,,,104.6000049E-3,-296.00000381E-3,,,,,104.6000049E-3,-16.0000008E-3,
,,,104.6399996E-3,-296.00000381E-3,,,,,104.6399996E-3,-16.0000008E-3,
,,,104.6800017E-3,-296.00000381E-3,,,,,104.6800017E-3,-16.0000008E-3,
,,,104.7200039E-3,-296.00000381E-3,,,,,104.7200039E-3,-16.0000008E-3,
,,,104.7600061E-3,-296.00000381E-3,,,,,104.7600061E-3,-16.0000008E-3,
,,,104.8000008E-3,-296.00000381E-3,,,,,104.8000008E-3,-16.0000008E-3,
,,,104.8400030E-3,-296.00000381E-3,,,,,104.8400030E-3,-16.0000008E-3,
,,,104.8800051E-3,-296.00000381E-3,,,,,104.8800051E-3,-16.0000008E-3,
,,,104.9199998E-3,-296.00000381E-3,,,,,104.9199998E-3,-16.0000008E-3,
,,,104.9600020E-3,-296.00000381E-3,,,,,104.9600020E-3,-16.0000008E-3,
,,,105.0000042E-3,-296.00000381E-3,,,,,105.0000042E-3,-16.0000008E-3,
,,,105.0400063E-3,-296.00000381E-3,,,,,105.0400063E-3,-16.0000008E-3,
,,,105.0800011E-3,-296.00000381E-3,,,,,105.0800011E-3,-16.0000008E-3,
,,,105.1200032E-3,-296.00000381E-3,,,,,105.1200032E-3,-16.0000008E-3,
,,,105.1600054E-3,-296.00000381E-3,,,,,105.1600054E-3,-16.0000008E-3,
,,,105.2000001E-3,-296.00000381E-3,,,,,105.2000001E-3,-16.0000008E-3,
,,,105.2400023E-3,-296.00000381E-3,,,,,105.2400023E-3,-16.0000008E-3,
,,,105.2800044E-3,-296.00000381E-3,,,,,105.2800044E-3,-16.0000008E-3,
,,,105.3199992E-3,-296.00000381E-3,,,,,105.3199992E-3,-16.0000008E-3,
,,,105.3600013E-3,-296.00000381E-3,,,,,105.3600013E-3,-16.0000008E-3,
,,,105.4000035E-3,-296.00000381E-3,,,,,105.4000035E-3,-16.0000008E-3,
,,,105.4400057E-3,-296.00000381E-3,,,,,105.4400057E-3,-16.0000008E-3,
,,,105.4800004E-3,-296.00000381E-3,,,,,105.4800004E-3,-16.0000008E-3,
,,,105.5200025E-3,-296.00000381E-3,,,,,105.5200025E-3,-16.0000008E-3,
,,,105.5600047E-3,-296.00000381E-3,,,,,105.5600047E-3,-16.0000008E-3,
,,,105.5999994E-3,-304.00002003E-3,,,,,105.5999994E-3,-16.0000008E-3,
